noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
1,1750,Non-landed Properties,400-500,34892.84579,40570.06691,30-40,0521,UPPER CHANGI ROAD,EAST VILLAGE,16
2,2500,Non-landed Properties,700-800,34892.84579,40570.06691,60-70,0521,UPPER CHANGI ROAD,EAST VILLAGE,16
2,2300,Non-landed Properties,1100-1200,34892.84579,40570.06691,110-120,0421,UPPER CHANGI ROAD,EAST VILLAGE,16
2,2400,Non-landed Properties,1200-1300,34892.84579,40570.06691,110-120,0421,UPPER CHANGI ROAD,EAST VILLAGE,16
1,2000,Non-landed Properties,400-500,34892.84579,40570.06691,30-40,0621,UPPER CHANGI ROAD,EAST VILLAGE,16
2,2550,Non-landed Properties,1100-1200,34892.84579,40570.06691,110-120,0621,UPPER CHANGI ROAD,EAST VILLAGE,16
3,3350,Non-landed Properties,1600-1700,34892.84579,40570.06691,150-160,0621,UPPER CHANGI ROAD,EAST VILLAGE,16
1,1650,Non-landed Properties,400-500,34892.84579,40570.06691,30-40,0621,UPPER CHANGI ROAD,EAST VILLAGE,16
2,2500,Non-landed Properties,1200-1300,34892.84579,40570.06691,110-120,0421,UPPER CHANGI ROAD,EAST VILLAGE,16
1,1780,Non-landed Properties,400-500,34892.84579,40570.06691,30-40,0421,UPPER CHANGI ROAD,EAST VILLAGE,16
2,1900,Non-landed Properties,700-800,34892.84579,40570.06691,60-70,0421,UPPER CHANGI ROAD,EAST VILLAGE,16
1,2000,Non-landed Properties,500-600,34892.84579,40570.06691,40-50,0421,UPPER CHANGI ROAD,EAST VILLAGE,16
NA,3400,Terrace House,2500-3000,38848.65309,31774.34929,250-300,0421,HYTHE ROAD,SERANGOON GARDEN ESTATE,19
NA,4000,Terrace House,3500-4000,38848.65309,31774.34929,300-350,0521,HYTHE ROAD,SERANGOON GARDEN ESTATE,19
3,2700,Non-landed Properties,1100-1200,46947.29658,27694.97061,100-110,0621,CANBERRA DRIVE,YISHUN SAPPHIRE,27
2,2150,Non-landed Properties,900-1000,46947.29658,27694.97061,80-90,0521,CANBERRA DRIVE,YISHUN SAPPHIRE,27
2,2300,Non-landed Properties,900-1000,46947.29658,27694.97061,80-90,0521,CANBERRA DRIVE,YISHUN SAPPHIRE,27
3,3000,Non-landed Properties,1100-1200,46947.29658,27694.97061,100-110,0621,CANBERRA DRIVE,YISHUN SAPPHIRE,27
3,3500,Non-landed Properties,1100-1200,46947.29658,27694.97061,100-110,0521,CANBERRA DRIVE,YISHUN SAPPHIRE,27
3,3500,Non-landed Properties,1100-1200,46947.29658,27694.97061,100-110,0521,CANBERRA DRIVE,YISHUN SAPPHIRE,27
3,2800,Non-landed Properties,1100-1200,46947.29658,27694.97061,100-110,0421,CANBERRA DRIVE,YISHUN SAPPHIRE,27
NA,7500,Semi-Detached House,4000-4500,37864.64899,31951.86812,400-450,0521,GRACE WALK,VERDANA VILLAS,19
NA,2500,Terrace House,2000-2500,35525.11826,41347.81726,200-250,0521,SEA BREEZE AVENUE,SEA BREEZE TERRACE,16
3,7000,Non-landed Properties,2500-2600,32693.17044,24527.10933,230-240,0521,HOLLAND ROAD,HOLLAND 100,10
1,3500,Non-landed Properties,1000-1100,32693.17044,24527.10933,90-100,0621,HOLLAND ROAD,HOLLAND 100,10
3,5300,Non-landed Properties,1700-1800,32693.17044,24527.10933,150-160,0621,HOLLAND ROAD,HOLLAND 100,10
3,5600,Non-landed Properties,>3000,32693.17044,24527.10933,>300,0421,HOLLAND ROAD,HOLLAND 100,10
3,3900,Non-landed Properties,1200-1300,30098.01285,29175.20106,110-120,0621,KENG CHEOW STREET,THE RIVERSIDE PIAZZA,01
3,4000,Non-landed Properties,1200-1300,30098.01285,29175.20106,110-120,0621,KENG CHEOW STREET,THE RIVERSIDE PIAZZA,01
2,2950,Non-landed Properties,1000-1100,30098.01285,29175.20106,90-100,0621,KENG CHEOW STREET,THE RIVERSIDE PIAZZA,01
2,3000,Non-landed Properties,900-1000,30098.01285,29175.20106,80-90,0421,KENG CHEOW STREET,THE RIVERSIDE PIAZZA,01
2,2700,Non-landed Properties,1000-1100,30098.01285,29175.20106,90-100,0421,KENG CHEOW STREET,THE RIVERSIDE PIAZZA,01
1,2000,Non-landed Properties,400-500,33908.82431,29976.78682,40-50,0521,PEGU ROAD,THE TIER,12
1,2500,Non-landed Properties,500-600,33908.82431,29976.78682,50-60,0521,PEGU ROAD,THE TIER,12
3,3700,Non-landed Properties,1100-1200,35362.54579,31865.28789,110-120,0521,WOODLEIGH CLOSE,PARC MONDRIAN,13
2,2900,Non-landed Properties,900-1000,35362.54579,31865.28789,80-90,0521,WOODLEIGH CLOSE,PARC MONDRIAN,13
3,3200,Non-landed Properties,1200-1300,35362.54579,31865.28789,110-120,0621,WOODLEIGH CLOSE,PARC MONDRIAN,13
2,2800,Non-landed Properties,900-1000,35362.54579,31865.28789,80-90,0621,WOODLEIGH CLOSE,PARC MONDRIAN,13
2,3200,Non-landed Properties,900-1000,35362.54579,31865.28789,80-90,0421,WOODLEIGH CLOSE,PARC MONDRIAN,13
2,3000,Non-landed Properties,900-1000,35362.54579,31865.28789,80-90,0421,WOODLEIGH CLOSE,PARC MONDRIAN,13
2,3028,Non-landed Properties,900-1000,33921.58234,29604.2411,90-100,0521,BASSEIN ROAD,PASTORAL VIEW,11
1,2812,Non-landed Properties,600-700,33921.58234,29604.2411,50-60,0521,BASSEIN ROAD,PASTORAL VIEW,11
1,2391,Non-landed Properties,600-700,33921.58234,29604.2411,50-60,0521,BASSEIN ROAD,PASTORAL VIEW,11
1,2625,Non-landed Properties,600-700,33921.58234,29604.2411,50-60,0421,BASSEIN ROAD,PASTORAL VIEW,11
3,4350,Non-landed Properties,1200-1300,33921.58234,29604.2411,110-120,0421,BASSEIN ROAD,PASTORAL VIEW,11
2,3402,Non-landed Properties,900-1000,33921.58234,29604.2411,90-100,0421,BASSEIN ROAD,PASTORAL VIEW,11
1,2531,Non-landed Properties,600-700,33921.58234,29604.2411,50-60,0621,BASSEIN ROAD,PASTORAL VIEW,11
1,2578,Non-landed Properties,600-700,33921.58234,29604.2411,50-60,0621,BASSEIN ROAD,PASTORAL VIEW,11
3,4770,Non-landed Properties,1200-1300,33921.58234,29604.2411,110-120,0621,BASSEIN ROAD,PASTORAL VIEW,11
3,3649,Non-landed Properties,1200-1300,33921.58234,29604.2411,110-120,0421,BASSEIN ROAD,PASTORAL VIEW,11
1,2718,Non-landed Properties,600-700,33921.58234,29604.2411,50-60,0421,BASSEIN ROAD,PASTORAL VIEW,11
4,12500,Non-landed Properties,>3000,34402.78348,25727.26322,>300,0521,SHELFORD ROAD,18 SHELFORD,11
4,6000,Non-landed Properties,2000-2100,34402.78348,25727.26322,190-200,0421,SHELFORD ROAD,18 SHELFORD,11
NA,7000,Terrace House,2000-2500,33734.36339,29061.6785,200-250,0421,NOVENA TERRACE,LANDED HOUSING DEVELOPMENT,11
3,5100,Non-landed Properties,1400-1500,34076.02108,24468.99244,130-140,0621,DUCHESS AVENUE,DUCHESS RESIDENCES,10
4,9650,Non-landed Properties,2700-2800,34076.02108,24468.99244,250-260,0521,DUCHESS AVENUE,DUCHESS RESIDENCES,10
4,9200,Non-landed Properties,2700-2800,34076.02108,24468.99244,250-260,0621,DUCHESS AVENUE,DUCHESS RESIDENCES,10
4,8500,Non-landed Properties,2700-2800,34076.02108,24468.99244,250-260,0621,DUCHESS AVENUE,DUCHESS RESIDENCES,10
4,9200,Non-landed Properties,2700-2800,34076.02108,24468.99244,250-260,0621,DUCHESS AVENUE,DUCHESS RESIDENCES,10
4,9200,Non-landed Properties,2700-2800,34076.02108,24468.99244,250-260,0421,DUCHESS AVENUE,DUCHESS RESIDENCES,10
3,6300,Non-landed Properties,1400-1500,34076.02108,24468.99244,130-140,0621,DUCHESS AVENUE,DUCHESS RESIDENCES,10
3,4950,Non-landed Properties,1400-1500,34076.02108,24468.99244,130-140,0421,DUCHESS AVENUE,DUCHESS RESIDENCES,10
4,10000,Non-landed Properties,>3000,34076.02108,24468.99244,280-290,0621,DUCHESS AVENUE,DUCHESS RESIDENCES,10
4,9400,Non-landed Properties,>3000,34076.02108,24468.99244,280-290,0621,DUCHESS AVENUE,DUCHESS RESIDENCES,10
3,4300,Non-landed Properties,1500-1600,29473.43646,22447.76186,130-140,0421,BALMEG HILL,THE PEAK@BALMEG,05
2,3500,Non-landed Properties,900-1000,29473.43646,22447.76186,90-100,0421,BALMEG HILL,THE PEAK@BALMEG,05
2,3600,Non-landed Properties,1200-1300,29473.43646,22447.76186,110-120,0621,BALMEG HILL,THE PEAK@BALMEG,05
2,3400,Non-landed Properties,900-1000,29473.43646,22447.76186,90-100,0621,BALMEG HILL,THE PEAK@BALMEG,05
2,4000,Non-landed Properties,900-1000,29473.43646,22447.76186,90-100,0621,BALMEG HILL,THE PEAK@BALMEG,05
3,4900,Non-landed Properties,1700-1800,29473.43646,22447.76186,150-160,0421,BALMEG HILL,THE PEAK@BALMEG,05
5,7750,Non-landed Properties,2600-2700,29473.43646,22447.76186,240-250,0521,BALMEG HILL,THE PEAK@BALMEG,05
3,4800,Non-landed Properties,1500-1600,29473.43646,22447.76186,130-140,0521,BALMEG HILL,THE PEAK@BALMEG,05
3,4300,Non-landed Properties,1500-1600,29473.43646,22447.76186,130-140,0421,BALMEG HILL,THE PEAK@BALMEG,05
4,6000,Non-landed Properties,1900-2000,29473.43646,22447.76186,170-180,0421,BALMEG HILL,THE PEAK@BALMEG,05
4,5450,Non-landed Properties,1700-1800,29473.43646,22447.76186,160-170,0621,BALMEG HILL,THE PEAK@BALMEG,05
3,4500,Non-landed Properties,1500-1600,29473.43646,22447.76186,130-140,0421,BALMEG HILL,THE PEAK@BALMEG,05
3,5750,Non-landed Properties,1500-1600,29473.43646,22447.76186,130-140,0421,BALMEG HILL,THE PEAK@BALMEG,05
5,7650,Non-landed Properties,2600-2700,29473.43646,22447.76186,240-250,0621,BALMEG HILL,THE PEAK@BALMEG,05
4,5600,Non-landed Properties,1700-1800,29473.43646,22447.76186,160-170,0621,BALMEG HILL,THE PEAK@BALMEG,05
3,4500,Non-landed Properties,1500-1600,29473.43646,22447.76186,130-140,0421,BALMEG HILL,THE PEAK@BALMEG,05
5,7000,Non-landed Properties,2500-2600,29473.43646,22447.76186,230-240,0421,BALMEG HILL,THE PEAK@BALMEG,05
3,5700,Non-landed Properties,1700-1800,29473.43646,22447.76186,150-160,0521,BALMEG HILL,THE PEAK@BALMEG,05
NA,5300,Detached House,4000-4500,34731.63917,20671.30244,350-400,0621,SUNSET VALE,HAMPSTEAD,21
NA,5500,Detached House,3500-4000,34731.63917,20671.30244,350-400,0421,SUNSET VALE,HAMPSTEAD,21
NA,5300,Detached House,4000-4500,34731.63917,20671.30244,350-400,0621,SUNSET VALE,HAMPSTEAD,21
2,4400,Non-landed Properties,900-1000,30484.66898,28620.83276,80-90,0521,ARNASALAM CHETTY ROAD,THE INSPIRA,09
2,4500,Non-landed Properties,900-1000,30484.66898,28620.83276,80-90,0521,ARNASALAM CHETTY ROAD,THE INSPIRA,09
2,4200,Non-landed Properties,900-1000,30484.66898,28620.83276,80-90,0521,ARNASALAM CHETTY ROAD,THE INSPIRA,09
4,6800,Non-landed Properties,1500-1600,30484.66898,28620.83276,140-150,0521,ARNASALAM CHETTY ROAD,THE INSPIRA,09
2,4200,Non-landed Properties,900-1000,30484.66898,28620.83276,80-90,0621,ARNASALAM CHETTY ROAD,THE INSPIRA,09
2,4600,Non-landed Properties,900-1000,30484.66898,28620.83276,80-90,0621,ARNASALAM CHETTY ROAD,THE INSPIRA,09
3,5000,Non-landed Properties,1200-1300,30484.66898,28620.83276,110-120,0621,ARNASALAM CHETTY ROAD,THE INSPIRA,09
2,4400,Non-landed Properties,900-1000,30484.66898,28620.83276,80-90,0621,ARNASALAM CHETTY ROAD,THE INSPIRA,09
3,5100,Non-landed Properties,1200-1300,30484.66898,28620.83276,110-120,0621,ARNASALAM CHETTY ROAD,THE INSPIRA,09
3,6000,Non-landed Properties,1900-2000,30484.66898,28620.83276,170-180,0621,ARNASALAM CHETTY ROAD,THE INSPIRA,09
1,3400,Non-landed Properties,600-700,30484.66898,28620.83276,60-70,0621,ARNASALAM CHETTY ROAD,THE INSPIRA,09
1,3500,Non-landed Properties,600-700,30484.66898,28620.83276,60-70,0421,ARNASALAM CHETTY ROAD,THE INSPIRA,09
3,5700,Non-landed Properties,1200-1300,30484.66898,28620.83276,110-120,0621,ARNASALAM CHETTY ROAD,THE INSPIRA,09
2,4600,Non-landed Properties,900-1000,30484.66898,28620.83276,80-90,0421,ARNASALAM CHETTY ROAD,THE INSPIRA,09
2,4500,Non-landed Properties,900-1000,30484.66898,28620.83276,80-90,0621,ARNASALAM CHETTY ROAD,THE INSPIRA,09
3,3250,Non-landed Properties,1300-1400,35566.30615,39242.6729,120-130,0421,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
3,3500,Non-landed Properties,1900-2000,35566.30615,39242.6729,170-180,0421,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
1,2000,Non-landed Properties,600-700,35566.30615,39242.6729,60-70,0621,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
1,2200,Non-landed Properties,600-700,35566.30615,39242.6729,60-70,0621,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
1,2100,Non-landed Properties,600-700,35566.30615,39242.6729,60-70,0421,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
3,3200,Non-landed Properties,1300-1400,35566.30615,39242.6729,120-130,0521,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
3,3000,Non-landed Properties,1300-1400,35566.30615,39242.6729,120-130,0421,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
3,3300,Non-landed Properties,1300-1400,35566.30615,39242.6729,120-130,0621,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
3,3450,Non-landed Properties,1400-1500,35566.30615,39242.6729,130-140,0421,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
1,2000,Non-landed Properties,700-800,35566.30615,39242.6729,60-70,0521,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
3,3150,Non-landed Properties,1400-1500,35566.30615,39242.6729,130-140,0521,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
3,3200,Non-landed Properties,1300-1400,35566.30615,39242.6729,120-130,0621,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
2,2700,Non-landed Properties,900-1000,35566.30615,39242.6729,80-90,0421,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
1,1900,Non-landed Properties,700-800,35566.30615,39242.6729,60-70,0421,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
3,3350,Non-landed Properties,1300-1400,35566.30615,39242.6729,120-130,0521,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
3,3700,Non-landed Properties,1300-1400,35566.30615,39242.6729,120-130,0621,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
2,2550,Non-landed Properties,900-1000,35566.30615,39242.6729,90-100,0521,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
3,3300,Non-landed Properties,1300-1400,35566.30615,39242.6729,120-130,0521,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
2,2740,Non-landed Properties,900-1000,35566.30615,39242.6729,90-100,0421,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
2,2750,Non-landed Properties,900-1000,35566.30615,39242.6729,90-100,0421,BEDOK RESERVOIR VIEW,THE CLEARWATER,16
NA,4500,Non-landed Properties,1900-2000,33789.54623,25692.25482,170-180,0521,TAN KIM CHENG ROAD,LUTHERAN TOWERS,10
NA,4800,Non-landed Properties,1900-2000,33789.54623,25692.25482,170-180,0521,TAN KIM CHENG ROAD,LUTHERAN TOWERS,10
4,5600,Non-landed Properties,1900-2000,33420.60507,22058.1428,170-180,0521,HOLLAND ROAD,THE SERENADE @ HOLLAND,10
4,4500,Non-landed Properties,1700-1800,33420.60507,22058.1428,160-170,0421,HOLLAND ROAD,THE SERENADE @ HOLLAND,10
4,5150,Non-landed Properties,1700-1800,33420.60507,22058.1428,160-170,0421,HOLLAND ROAD,THE SERENADE @ HOLLAND,10
2,3600,Non-landed Properties,1100-1200,33420.60507,22058.1428,100-110,0621,HOLLAND ROAD,THE SERENADE @ HOLLAND,10
NA,12650,Detached House,7000-7500,32974.26399,22468.37311,650-700,0621,GROVE LANE,HENRY PARK,10
2,2200,Non-landed Properties,700-800,38981.57735,32905.4357,60-70,0521,TERRASSE LANE,TERRASSE,19
3,2900,Non-landed Properties,1100-1200,38981.57735,32905.4357,100-110,0421,TERRASSE LANE,TERRASSE,19
2,2150,Non-landed Properties,800-900,38981.57735,32905.4357,70-80,0521,TERRASSE LANE,TERRASSE,19
3,3000,Non-landed Properties,1100-1200,38981.57735,32905.4357,100-110,0421,TERRASSE LANE,TERRASSE,19
3,2650,Non-landed Properties,900-1000,38981.57735,32905.4357,90-100,0421,TERRASSE LANE,TERRASSE,19
2,2400,Non-landed Properties,800-900,38981.57735,32905.4357,70-80,0521,TERRASSE LANE,TERRASSE,19
1,2000,Non-landed Properties,600-700,38981.57735,32905.4357,60-70,0521,TERRASSE LANE,TERRASSE,19
3,3200,Non-landed Properties,1100-1200,38981.57735,32905.4357,100-110,0421,TERRASSE LANE,TERRASSE,19
1,1900,Non-landed Properties,500-600,38981.57735,32905.4357,40-50,0621,TERRASSE LANE,TERRASSE,19
1,1850,Non-landed Properties,500-600,38981.57735,32905.4357,40-50,0521,TERRASSE LANE,TERRASSE,19
4,4300,Non-landed Properties,1400-1500,38981.57735,32905.4357,130-140,0521,TERRASSE LANE,TERRASSE,19
3,3050,Non-landed Properties,1200-1300,38981.57735,32905.4357,110-120,0621,TERRASSE LANE,TERRASSE,19
2,2400,Non-landed Properties,700-800,38981.57735,32905.4357,60-70,0421,TERRASSE LANE,TERRASSE,19
2,2000,Non-landed Properties,800-900,38981.57735,32905.4357,70-80,0521,TERRASSE LANE,TERRASSE,19
2,2180,Non-landed Properties,800-900,38981.57735,32905.4357,80-90,0421,TERRASSE LANE,TERRASSE,19
3,4200,Non-landed Properties,1500-1600,38981.57735,32905.4357,140-150,0621,TERRASSE LANE,TERRASSE,19
2,2650,Non-landed Properties,900-1000,38981.57735,32905.4357,80-90,0621,TERRASSE LANE,TERRASSE,19
2,2600,Non-landed Properties,800-900,38981.57735,32905.4357,80-90,0521,TERRASSE LANE,TERRASSE,19
2,2500,Non-landed Properties,800-900,38981.57735,32905.4357,70-80,0421,TERRASSE LANE,TERRASSE,19
3,3000,Non-landed Properties,1100-1200,38981.57735,32905.4357,100-110,0421,TERRASSE LANE,TERRASSE,19
NA,4800,Terrace House,2000-2500,32413.81042,36154.11453,200-250,0421,DUKU LANE,LANDED HOUSING DEVELOPMENT,15
NA,5400,Terrace House,2000-2500,32413.81042,36154.11453,200-250,0521,DUKU LANE,LANDED HOUSING DEVELOPMENT,15
NA,9500,Detached House,4000-4500,31922.93615,34243.43911,400-450,0621,AVON ROAD,LANDED HOUSING DEVELOPMENT,15
NA,2600,Non-landed Properties,700-800,31316.21005,28314.39424,70-80,0421,DEVONSHIRE ROAD,THE BEAUMONT,09
NA,2600,Non-landed Properties,900-1000,31316.21005,28314.39424,90-100,0521,DEVONSHIRE ROAD,THE BEAUMONT,09
NA,2550,Non-landed Properties,800-900,31316.21005,28314.39424,80-90,0521,DEVONSHIRE ROAD,THE BEAUMONT,09
NA,2300,Non-landed Properties,800-900,31316.21005,28314.39424,80-90,0521,DEVONSHIRE ROAD,THE BEAUMONT,09
NA,2450,Non-landed Properties,900-1000,31316.21005,28314.39424,90-100,0421,DEVONSHIRE ROAD,THE BEAUMONT,09
NA,2600,Non-landed Properties,800-900,31316.21005,28314.39424,80-90,0621,DEVONSHIRE ROAD,THE BEAUMONT,09
NA,2500,Non-landed Properties,800-900,31316.21005,28314.39424,80-90,0621,DEVONSHIRE ROAD,THE BEAUMONT,09
3,5800,Non-landed Properties,2200-2300,31316.21005,28314.39424,200-210,0621,DEVONSHIRE ROAD,THE BEAUMONT,09
3,5000,Non-landed Properties,1900-2000,31316.21005,28314.39424,170-180,0421,DEVONSHIRE ROAD,THE BEAUMONT,09
2,2800,Non-landed Properties,800-900,32375.80912,35965.56467,70-80,0421,DUKU ROAD,THE LUSH,15
2,2800,Non-landed Properties,700-800,32375.80912,35965.56467,70-80,0421,DUKU ROAD,THE LUSH,15
2,2900,Non-landed Properties,800-900,32375.80912,35965.56467,70-80,0621,DUKU ROAD,THE LUSH,15
NA,6000,Detached House,4000-4500,39053.42814,34226.17012,350-400,0521,LORONG 7 REALTY PARK,LANDED HOUSING DEVELOPMENT,19
NA,2800,Non-landed Properties,900-1000,34145.4238,25708.65851,80-90,0421,ADAM ROAD,ADAM PLACE,11
NA,2600,Non-landed Properties,900-1000,34145.4238,25708.65851,90-100,0421,ADAM ROAD,ADAM PLACE,11
3,4000,Non-landed Properties,1600-1700,34097.73468,25656.47704,150-160,0421,SHELFORD ROAD,SHELFORD GREEN,11
3,5500,Non-landed Properties,1800-1900,34097.73468,25656.47704,160-170,0621,SHELFORD ROAD,SHELFORD GREEN,11
4,15000,Non-landed Properties,>3000,31960.06966,28486.69749,>300,0621,CAIRNHILL ROAD,TAN CHIN TUAN MANSION,09
4,15000,Non-landed Properties,>3000,31960.06966,28486.69749,>300,0621,CAIRNHILL ROAD,TAN CHIN TUAN MANSION,09
4,11000,Non-landed Properties,>3000,33684.96881,28033.05515,>300,0421,GOLDHILL AVENUE,HILLS APARTMENT,11
NA,1900,Non-landed Properties,300-400,30867.66124,28615.07906,30-40,0521,KIM YAM ROAD,ATTITUDE AT KIM YAM,09
NA,1950,Non-landed Properties,300-400,30867.66124,28615.07906,30-40,0421,KIM YAM ROAD,ATTITUDE AT KIM YAM,09
NA,1750,Non-landed Properties,300-400,30867.66124,28615.07906,30-40,0421,KIM YAM ROAD,ATTITUDE AT KIM YAM,09
NA,2250,Non-landed Properties,500-600,30867.66124,28615.07906,50-60,0621,KIM YAM ROAD,ATTITUDE AT KIM YAM,09
NA,2300,Non-landed Properties,300-400,30867.66124,28615.07906,30-40,0621,KIM YAM ROAD,ATTITUDE AT KIM YAM,09
NA,2200,Non-landed Properties,500-600,30867.66124,28615.07906,40-50,0421,KIM YAM ROAD,ATTITUDE AT KIM YAM,09
NA,2200,Non-landed Properties,300-400,30867.66124,28615.07906,30-40,0421,KIM YAM ROAD,ATTITUDE AT KIM YAM,09
NA,2000,Non-landed Properties,300-400,30867.66124,28615.07906,30-40,0421,KIM YAM ROAD,ATTITUDE AT KIM YAM,09
NA,5000,Terrace House,4500-5000,36983.0606757712,33481.0476815851,450-500,0421,LORONG AH SOO,CERELIA VISTA,19
NA,5200,Terrace House,4500-5000,36983.0606757712,33481.0476815851,450-500,0521,LORONG AH SOO,CERELIA VISTA,19
NA,5500,Terrace House,4500-5000,36983.0606757712,33481.0476815851,450-500,0421,LORONG AH SOO,CERELIA VISTA,19
3,2700,Non-landed Properties,1100-1200,42363.39004,18584.98893,100-110,0521,CHOA CHU KANG NORTH 7,REGENT GROVE,23
4,3400,Non-landed Properties,1400-1500,42363.39004,18584.98893,130-140,0521,CHOA CHU KANG NORTH 7,REGENT GROVE,23
2,2200,Non-landed Properties,900-1000,42363.39004,18584.98893,80-90,0421,CHOA CHU KANG NORTH 7,REGENT GROVE,23
3,2550,Non-landed Properties,1100-1200,42363.39004,18584.98893,100-110,0421,CHOA CHU KANG NORTH 7,REGENT GROVE,23
3,2500,Non-landed Properties,1100-1200,42363.39004,18584.98893,100-110,0521,CHOA CHU KANG NORTH 7,REGENT GROVE,23
3,2300,Non-landed Properties,1100-1200,42363.39004,18584.98893,100-110,0421,CHOA CHU KANG NORTH 7,REGENT GROVE,23
3,2300,Non-landed Properties,1100-1200,42363.39004,18584.98893,100-110,0521,CHOA CHU KANG NORTH 7,REGENT GROVE,23
2,2350,Non-landed Properties,900-1000,42363.39004,18584.98893,80-90,0521,CHOA CHU KANG NORTH 7,REGENT GROVE,23
2,1900,Non-landed Properties,900-1000,42363.39004,18584.98893,80-90,0421,CHOA CHU KANG NORTH 7,REGENT GROVE,23
4,3200,Non-landed Properties,1400-1500,42363.39004,18584.98893,130-140,0621,CHOA CHU KANG NORTH 7,REGENT GROVE,23
3,2500,Non-landed Properties,1100-1200,42363.39004,18584.98893,110-120,0621,CHOA CHU KANG NORTH 7,REGENT GROVE,23
3,2050,Non-landed Properties,1100-1200,42363.39004,18584.98893,100-110,0621,CHOA CHU KANG NORTH 7,REGENT GROVE,23
3,2500,Non-landed Properties,1100-1200,42363.39004,18584.98893,100-110,0621,CHOA CHU KANG NORTH 7,REGENT GROVE,23
3,2500,Non-landed Properties,1100-1200,42363.39004,18584.98893,110-120,0621,CHOA CHU KANG NORTH 7,REGENT GROVE,23
4,3100,Non-landed Properties,1200-1300,42363.39004,18584.98893,110-120,0621,CHOA CHU KANG NORTH 7,REGENT GROVE,23
3,2800,Non-landed Properties,1100-1200,42363.39004,18584.98893,100-110,0421,CHOA CHU KANG NORTH 7,REGENT GROVE,23
3,2400,Non-landed Properties,1100-1200,42363.39004,18584.98893,100-110,0621,CHOA CHU KANG NORTH 7,REGENT GROVE,23
3,2900,Non-landed Properties,1100-1200,42363.39004,18584.98893,100-110,0421,CHOA CHU KANG NORTH 7,REGENT GROVE,23
3,2800,Non-landed Properties,1100-1200,42363.39004,18584.98893,100-110,0621,CHOA CHU KANG NORTH 7,REGENT GROVE,23
2,2150,Non-landed Properties,900-1000,42363.39004,18584.98893,80-90,0621,CHOA CHU KANG NORTH 7,REGENT GROVE,23
4,3000,Non-landed Properties,1200-1300,42363.39004,18584.98893,110-120,0421,CHOA CHU KANG NORTH 7,REGENT GROVE,23
NA,9300,Detached House,3500-4000,34931.31352,25396.42093,350-400,0521,WATTEN ESTATE ROAD,CASA PERLA,11
2,3500,Non-landed Properties,1100-1200,34027.316,29935.6626,100-110,0521,MARTABAN ROAD,DE PARADISO,12
2,2600,Non-landed Properties,1100-1200,34027.316,29935.6626,100-110,0621,MARTABAN ROAD,DE PARADISO,12
1,2450,Non-landed Properties,900-1000,34027.316,29935.6626,80-90,0621,MARTABAN ROAD,DE PARADISO,12
2,3200,Non-landed Properties,1200-1300,34027.316,29935.6626,110-120,0421,MARTABAN ROAD,DE PARADISO,12
NA,5500,Terrace House,2000-2500,33490.66674,19575.41372,150-200,0621,FABER GREEN,FABER HILLS,05
NA,4000,Terrace House,3000-3500,33490.66674,19575.41372,250-300,0621,FABER GREEN,FABER HILLS,05
NA,6150,Semi-Detached House,5000-5500,33490.66674,19575.41372,450-500,0521,FABER GREEN,FABER HILLS,05
NA,5400,Terrace House,2000-2500,33490.66674,19575.41372,150-200,0521,FABER GREEN,FABER HILLS,05
2,1800,Non-landed Properties,600-700,32794.0139,34005.99993,50-60,0521,LORONG 32 GEYLANG,LOFT 33,14
NA,2500,Non-landed Properties,1000-1100,36579.10199,33150.65261,90-100,0621,PILLAI ROAD,NON-LANDED HOUSING DEVELOPMENT,19
NA,9600,Detached House,7500-8000,34927.32537,24466.26209,700-750,0621,LINDEN DRIVE,RAFFLES PARK,11
1,1850,Non-landed Properties,400-500,39262.57808,40282.28463,40-50,0521,PASIR RIS GROVE,NV RESIDENCES,18
1,2200,Non-landed Properties,600-700,39262.57808,40282.28463,60-70,0521,PASIR RIS GROVE,NV RESIDENCES,18
3,3200,Non-landed Properties,1200-1300,39262.57808,40282.28463,110-120,0521,PASIR RIS GROVE,NV RESIDENCES,18
1,1700,Non-landed Properties,400-500,39262.57808,40282.28463,40-50,0621,PASIR RIS GROVE,NV RESIDENCES,18
