noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
NA,3500,Non-landed Properties,900-1000,32458.80668,32853.23424,80-90,1123,LORONG 6 GEYLANG,TORIEVILLE,14
NA,4250,Non-landed Properties,1000-1100,32458.80668,32853.23424,90-100,1123,LORONG 6 GEYLANG,TORIEVILLE,14
3,4350,Non-landed Properties,1200-1300,39839.91037,19446.02127,110-120,1023,PHOENIX ROAD,HILLSTA,23
2,3800,Non-landed Properties,900-1000,39839.91037,19446.02127,90-100,1023,PHOENIX ROAD,HILLSTA,23
1,2800,Non-landed Properties,500-600,39839.91037,19446.02127,50-60,1023,PHOENIX ROAD,HILLSTA,23
3,4500,Non-landed Properties,1000-1100,39839.91037,19446.02127,100-110,1023,PHOENIX ROAD,HILLSTA,23
3,4000,Non-landed Properties,1000-1100,39839.91037,19446.02127,100-110,1023,PHOENIX ROAD,HILLSTA,23
3,3900,Non-landed Properties,1000-1100,39839.91037,19446.02127,100-110,1223,PHOENIX ROAD,HILLSTA,23
1,3100,Non-landed Properties,500-600,39839.91037,19446.02127,50-60,1223,PHOENIX ROAD,HILLSTA,23
3,4500,Non-landed Properties,1000-1100,39839.91037,19446.02127,100-110,1223,PHOENIX ROAD,HILLSTA,23
3,3900,Non-landed Properties,1000-1100,39839.91037,19446.02127,100-110,1123,PHOENIX ROAD,HILLSTA,23
1,2900,Non-landed Properties,500-600,39839.91037,19446.02127,50-60,1223,PHOENIX ROAD,HILLSTA,23
1,2800,Non-landed Properties,500-600,39839.91037,19446.02127,50-60,1123,PHOENIX ROAD,HILLSTA,23
2,3800,Non-landed Properties,800-900,39839.91037,19446.02127,70-80,1223,PHOENIX ROAD,HILLSTA,23
NA,2850,Non-landed Properties,500-600,39839.91037,19446.02127,40-50,1023,PHOENIX ROAD,HILLSTA,23
2,3000,Non-landed Properties,700-800,39839.91037,19446.02127,60-70,1023,PHOENIX ROAD,HILLSTA,23
NA,2750,Non-landed Properties,500-600,39839.91037,19446.02127,40-50,1023,PHOENIX ROAD,HILLSTA,23
NA,3300,Non-landed Properties,600-700,39839.91037,19446.02127,50-60,1023,PHOENIX ROAD,HILLSTA,23
2,3000,Non-landed Properties,700-800,39839.91037,19446.02127,70-80,1223,PHOENIX ROAD,HILLSTA,23
NA,3000,Non-landed Properties,500-600,39839.91037,19446.02127,40-50,1123,PHOENIX ROAD,HILLSTA,23
2,3500,Non-landed Properties,700-800,39839.91037,19446.02127,60-70,1223,PHOENIX ROAD,HILLSTA,23
NA,1890,Non-landed Properties,900-1000,32842.63642,29821.61305,80-90,1023,CARLISLE ROAD,NON-LANDED HOUSING DEVELOPMENT,08
NA,1890,Non-landed Properties,900-1000,32842.63642,29821.61305,80-90,1123,CARLISLE ROAD,NON-LANDED HOUSING DEVELOPMENT,08
2,2900,Non-landed Properties,400-500,32266.5778,35984.81655,40-50,1023,TEMBELING ROAD,STUDIOS@TEMBELING,15
1,2600,Non-landed Properties,900-1000,32266.5778,35984.81655,90-100,1123,TEMBELING ROAD,STUDIOS@TEMBELING,15
2,4000,Non-landed Properties,600-700,29035.06003,22667.13156,60-70,1223,PASIR PANJANG ROAD,HARBOUR VIEW GARDENS,05
2,4100,Non-landed Properties,600-700,29035.06003,22667.13156,50-60,1223,PASIR PANJANG ROAD,HARBOUR VIEW GARDENS,05
3,5100,Non-landed Properties,1200-1300,35515.42485,39050.27422,110-120,1223,BEDOK RESERVOIR ROAD,BAYWATER,16
3,5000,Non-landed Properties,1300-1400,35515.42485,39050.27422,120-130,1223,BEDOK RESERVOIR ROAD,BAYWATER,16
3,5900,Non-landed Properties,2300-2400,35515.42485,39050.27422,210-220,1023,BEDOK RESERVOIR ROAD,BAYWATER,16
3,5000,Non-landed Properties,1200-1300,35515.42485,39050.27422,110-120,1223,BEDOK RESERVOIR ROAD,BAYWATER,16
3,5000,Non-landed Properties,1300-1400,35515.42485,39050.27422,120-130,1123,BEDOK RESERVOIR ROAD,BAYWATER,16
3,4500,Non-landed Properties,1200-1300,35515.42485,39050.27422,110-120,1223,BEDOK RESERVOIR ROAD,BAYWATER,16
3,5000,Non-landed Properties,1300-1400,35515.42485,39050.27422,120-130,1223,BEDOK RESERVOIR ROAD,BAYWATER,16
NA,8500,Non-landed Properties,2400-2500,30728.90396,26316.72044,220-230,1223,JERVOIS LANE,CLYDESVIEW,03
NA,6500,Non-landed Properties,2000-2100,30728.90396,26316.72044,190-200,1223,JERVOIS LANE,CLYDESVIEW,03
3,6000,Non-landed Properties,1200-1300,33028.33952,27713.19902,110-120,1023,BALMORAL ROAD,PINE SPRINGS,10
3,6600,Non-landed Properties,1400-1500,33028.33952,27713.19902,130-140,1223,BALMORAL ROAD,PINE SPRINGS,10
3,4500,Non-landed Properties,1200-1300,35969.1121,21337.68729,110-120,1023,CHUN TIN ROAD,MEADOWLODGE,21
NA,7700,Semi-Detached House,1500-2000,33720.07376,28365.64396,150-200,1123,MOUNT ROSIE ROAD,LANDED HOUSING DEVELOPMENT,11
NA,7500,Terrace House,3000-3500,38476.36909,31039.51229,300-350,1223,SERANGOON GARDEN DRIVE,HAUS@SERANGOON GARDEN,19
NA,8800,Terrace House,3000-3500,38476.36909,31039.51229,300-350,1123,SERANGOON GARDEN DRIVE,HAUS@SERANGOON GARDEN,19
3,4200,Non-landed Properties,1500-1600,31007.09957,27864.72357,130-140,1123,LEONIE HILL,RIVA LODGE,09
3,4300,Non-landed Properties,1100-1200,31007.09957,27864.72357,110-120,1223,LEONIE HILL,RIVA LODGE,09
3,6000,Non-landed Properties,1500-1600,31007.09957,27864.72357,130-140,1223,LEONIE HILL,RIVA LODGE,09
2,2300,Non-landed Properties,700-800,32085.61744,35525.38111,60-70,1123,MARSHALL ROAD,91 MARSHALL,15
4,6600,Non-landed Properties,1400-1500,36832.40166,31754.91067,130-140,1223,SERANGOON AVENUE 3,AMARANDA GARDENS,19
3,5500,Non-landed Properties,1100-1200,36832.40166,31754.91067,100-110,1223,SERANGOON AVENUE 3,AMARANDA GARDENS,19
3,4500,Non-landed Properties,1100-1200,36832.40166,31754.91067,100-110,1023,SERANGOON AVENUE 3,AMARANDA GARDENS,19
2,3900,Non-landed Properties,900-1000,36832.40166,31754.91067,90-100,1223,SERANGOON AVENUE 3,AMARANDA GARDENS,19
2,3800,Non-landed Properties,900-1000,36832.40166,31754.91067,90-100,1223,SERANGOON AVENUE 3,AMARANDA GARDENS,19
3,4900,Non-landed Properties,1100-1200,36832.40166,31754.91067,100-110,1023,SERANGOON AVENUE 3,AMARANDA GARDENS,19
3,5100,Non-landed Properties,1100-1200,36832.40166,31754.91067,100-110,1023,SERANGOON AVENUE 3,AMARANDA GARDENS,19
4,6250,Non-landed Properties,1400-1500,36832.40166,31754.91067,130-140,1223,SERANGOON AVENUE 3,AMARANDA GARDENS,19
2,4350,Non-landed Properties,1000-1100,28103.03097,25841.14591,100-110,1023,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
1,3500,Non-landed Properties,400-500,28103.03097,25841.14591,30-40,1223,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
1,3250,Non-landed Properties,500-600,28103.03097,25841.14591,40-50,1223,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
2,4500,Non-landed Properties,800-900,28103.03097,25841.14591,70-80,1223,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
2,5000,Non-landed Properties,900-1000,28103.03097,25841.14591,80-90,1123,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
2,4450,Non-landed Properties,800-900,28103.03097,25841.14591,70-80,1123,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
2,4500,Non-landed Properties,700-800,28103.03097,25841.14591,60-70,1223,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
3,5500,Non-landed Properties,1100-1200,28103.03097,25841.14591,100-110,1023,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
1,3600,Non-landed Properties,400-500,28103.03097,25841.14591,30-40,1123,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
1,3200,Non-landed Properties,400-500,28103.03097,25841.14591,30-40,1123,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
2,4700,Non-landed Properties,700-800,28103.03097,25841.14591,60-70,1023,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
1,3000,Non-landed Properties,400-500,28103.03097,25841.14591,30-40,1023,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
2,3600,Non-landed Properties,500-600,28103.03097,25841.14591,40-50,1123,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
2,5200,Non-landed Properties,1300-1400,28103.03097,25841.14591,120-130,1223,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
2,4600,Non-landed Properties,700-800,28103.03097,25841.14591,70-80,1223,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
1,3200,Non-landed Properties,400-500,28103.03097,25841.14591,30-40,1123,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
2,4300,Non-landed Properties,700-800,28103.03097,25841.14591,60-70,1123,WISHART ROAD,THE FORESTA @ MOUNT FABER,04
2,4700,Non-landed Properties,1000-1100,32802.21355,38669.42118,100-110,1023,TAY LIAN TECK ROAD,EASTBAY,15
1,3400,Non-landed Properties,600-700,32802.21355,38669.42118,60-70,1023,TAY LIAN TECK ROAD,EASTBAY,15
1,3200,Non-landed Properties,600-700,32802.21355,38669.42118,60-70,1023,TAY LIAN TECK ROAD,EASTBAY,15
2,4200,Non-landed Properties,1100-1200,32802.21355,38669.42118,100-110,1023,TAY LIAN TECK ROAD,EASTBAY,15
1,3200,Non-landed Properties,600-700,32802.21355,38669.42118,60-70,1123,TAY LIAN TECK ROAD,EASTBAY,15
3,3300,Non-landed Properties,1100-1200,32802.21355,38669.42118,100-110,1123,TAY LIAN TECK ROAD,EASTBAY,15
3,5000,Non-landed Properties,1400-1500,33434.83733,36068.02058,130-140,1223,SIMS AVENUE EAST,EUNOS GREEN,14
2,4800,Non-landed Properties,800-900,31415.8189,29923.38616,70-80,1023,PRINSEP LINK,SUNSHINE PLAZA,07
2,4400,Non-landed Properties,700-800,31415.8189,29923.38616,70-80,1023,PRINSEP LINK,SUNSHINE PLAZA,07
3,6700,Non-landed Properties,1600-1700,31415.8189,29923.38616,150-160,1023,PRINSEP LINK,SUNSHINE PLAZA,07
3,6500,Non-landed Properties,1400-1500,31415.8189,29923.38616,130-140,1023,PRINSEP LINK,SUNSHINE PLAZA,07
3,6800,Non-landed Properties,1300-1400,31415.8189,29923.38616,120-130,1023,PRINSEP LINK,SUNSHINE PLAZA,07
3,5000,Non-landed Properties,1400-1500,31415.8189,29923.38616,130-140,1023,PRINSEP LINK,SUNSHINE PLAZA,07
2,4300,Non-landed Properties,700-800,31415.8189,29923.38616,70-80,1223,PRINSEP LINK,SUNSHINE PLAZA,07
3,6500,Non-landed Properties,1000-1100,31415.8189,29923.38616,90-100,1223,PRINSEP LINK,SUNSHINE PLAZA,07
3,4800,Non-landed Properties,1000-1100,31415.8189,29923.38616,90-100,1123,PRINSEP LINK,SUNSHINE PLAZA,07
3,5700,Non-landed Properties,1300-1400,31415.8189,29923.38616,120-130,1123,PRINSEP LINK,SUNSHINE PLAZA,07
2,4600,Non-landed Properties,700-800,31415.8189,29923.38616,70-80,1123,PRINSEP LINK,SUNSHINE PLAZA,07
3,7000,Non-landed Properties,1300-1400,31396.83746,26086.13342,120-130,1023,RIDLEY PARK,TANGLIN PARK,10
3,7700,Non-landed Properties,1300-1400,31396.83746,26086.13342,120-130,1023,RIDLEY PARK,TANGLIN PARK,10
3,5700,Non-landed Properties,1300-1400,31396.83746,26086.13342,120-130,1023,RIDLEY PARK,TANGLIN PARK,10
3,6100,Non-landed Properties,1300-1400,31396.83746,26086.13342,120-130,1223,RIDLEY PARK,TANGLIN PARK,10
3,6500,Non-landed Properties,1300-1400,31396.83746,26086.13342,120-130,1023,RIDLEY PARK,TANGLIN PARK,10
3,6900,Non-landed Properties,1300-1400,31396.83746,26086.13342,120-130,1023,RIDLEY PARK,TANGLIN PARK,10
2,5000,Non-landed Properties,1100-1200,31396.83746,26086.13342,100-110,1023,RIDLEY PARK,TANGLIN PARK,10
2,4800,Non-landed Properties,1000-1100,31396.83746,26086.13342,90-100,1123,RIDLEY PARK,TANGLIN PARK,10
3,7000,Non-landed Properties,1600-1700,31396.83746,26086.13342,140-150,1223,RIDLEY PARK,TANGLIN PARK,10
3,7300,Non-landed Properties,1600-1700,31396.83746,26086.13342,140-150,1123,RIDLEY PARK,TANGLIN PARK,10
4,9700,Non-landed Properties,1900-2000,31396.83746,26086.13342,180-190,1023,RIDLEY PARK,TANGLIN PARK,10
4,8250,Non-landed Properties,1900-2000,31396.83746,26086.13342,180-190,1223,RIDLEY PARK,TANGLIN PARK,10
4,9000,Non-landed Properties,1900-2000,31396.83746,26086.13342,180-190,1223,RIDLEY PARK,TANGLIN PARK,10
3,7800,Non-landed Properties,1700-1800,31396.83746,26086.13342,160-170,1023,RIDLEY PARK,TANGLIN PARK,10
2,5000,Non-landed Properties,1000-1100,31396.83746,26086.13342,90-100,1023,RIDLEY PARK,TANGLIN PARK,10
2,5100,Non-landed Properties,1000-1100,31396.83746,26086.13342,90-100,1023,RIDLEY PARK,TANGLIN PARK,10
2,5500,Non-landed Properties,1000-1100,31396.83746,26086.13342,90-100,1123,RIDLEY PARK,TANGLIN PARK,10
2,5600,Non-landed Properties,1000-1100,31396.83746,26086.13342,90-100,1123,RIDLEY PARK,TANGLIN PARK,10
2,5500,Non-landed Properties,1000-1100,31396.83746,26086.13342,90-100,1223,RIDLEY PARK,TANGLIN PARK,10
3,6800,Non-landed Properties,1300-1400,31396.83746,26086.13342,120-130,1223,RIDLEY PARK,TANGLIN PARK,10
1,2800,Non-landed Properties,400-500,32757.46998,33713.19347,40-50,1023,LORONG 26 GEYLANG,LA FLEUR,14
1,2200,Non-landed Properties,400-500,32757.46998,33713.19347,40-50,1023,LORONG 26 GEYLANG,LA FLEUR,14
1,2600,Non-landed Properties,400-500,32757.46998,33713.19347,30-40,1023,LORONG 26 GEYLANG,LA FLEUR,14
1,2750,Non-landed Properties,400-500,32757.46998,33713.19347,30-40,1023,LORONG 26 GEYLANG,LA FLEUR,14
1,2800,Non-landed Properties,400-500,32757.46998,33713.19347,30-40,1123,LORONG 26 GEYLANG,LA FLEUR,14
1,2700,Non-landed Properties,400-500,32757.46998,33713.19347,30-40,1123,LORONG 26 GEYLANG,LA FLEUR,14
2,4700,Non-landed Properties,1000-1100,33037.76378,29505.27514,90-100,1123,CARLISLE ROAD,MERA SPRINGS,08
1,3000,Non-landed Properties,400-500,32570.68833,30195.02637,30-40,1223,RACE COURSE ROAD,SOHO @ FARRER,08
1,2750,Non-landed Properties,300-400,32570.68833,30195.02637,30-40,1223,RACE COURSE ROAD,SOHO @ FARRER,08
1,2400,Non-landed Properties,300-400,32570.68833,30195.02637,30-40,1123,RACE COURSE ROAD,SOHO @ FARRER,08
3,4350,Non-landed Properties,1700-1800,29068.99875,22854.06573,150-160,1223,PASIR PANJANG ROAD,LANDRIDGE CONDOMINIUM,05
3,5500,Non-landed Properties,1700-1800,29068.99875,22854.06573,160-170,1223,PASIR PANJANG ROAD,LANDRIDGE CONDOMINIUM,05
3,5350,Non-landed Properties,1700-1800,29068.99875,22854.06573,150-160,1223,PASIR PANJANG ROAD,LANDRIDGE CONDOMINIUM,05
1,4300,Non-landed Properties,600-700,32101.20746,36277.1188,60-70,1123,CHAPEL ROAD,7 ON CHAPEL,15
NA,6000,Non-landed Properties,1500-1600,31125.89943,34268.25004,140-150,1023,MEYER ROAD,LA MEYER,15
NA,4800,Non-landed Properties,1500-1600,31125.89943,34268.25004,140-150,1123,MEYER ROAD,LA MEYER,15
NA,5800,Non-landed Properties,1800-1900,31125.89943,34268.25004,170-180,1223,MEYER ROAD,LA MEYER,15
NA,4000,Non-landed Properties,1400-1500,31125.89943,34268.25004,130-140,1123,MEYER ROAD,LA MEYER,15
2,4050,Non-landed Properties,1000-1100,32718.32479,34970.0216,90-100,1023,IPOH LANE,VERSILIA ON HAIG,15
3,4600,Non-landed Properties,1100-1200,32718.32479,34970.0216,100-110,1023,IPOH LANE,VERSILIA ON HAIG,15
3,4850,Non-landed Properties,1100-1200,32718.32479,34970.0216,100-110,1223,IPOH LANE,VERSILIA ON HAIG,15
3,5200,Non-landed Properties,1100-1200,32718.32479,34970.0216,100-110,1223,IPOH LANE,VERSILIA ON HAIG,15
1,3500,Non-landed Properties,600-700,32718.32479,34970.0216,60-70,1223,IPOH LANE,VERSILIA ON HAIG,15
3,5000,Non-landed Properties,1100-1200,32718.32479,34970.0216,100-110,1223,IPOH LANE,VERSILIA ON HAIG,15
2,3500,Non-landed Properties,800-900,32877.84693,34139.3281,70-80,1223,LORONG 36 GEYLANG,EVERGREEN VIEW,14
2,3600,Non-landed Properties,800-900,34751.46848,34124.51492,70-80,1023,PAYA LEBAR ROAD,LE CRESCENDO,14
3,4700,Non-landed Properties,1300-1400,34751.46848,34124.51492,120-130,1223,PAYA LEBAR ROAD,LE CRESCENDO,14
3,4800,Non-landed Properties,1100-1200,34751.46848,34124.51492,100-110,1123,PAYA LEBAR ROAD,LE CRESCENDO,14
3,4500,Non-landed Properties,1100-1200,34751.46848,34124.51492,100-110,1223,PAYA LEBAR ROAD,LE CRESCENDO,14
2,4000,Non-landed Properties,900-1000,34751.46848,34124.51492,80-90,1223,PAYA LEBAR ROAD,LE CRESCENDO,14
2,3800,Non-landed Properties,900-1000,34751.46848,34124.51492,80-90,1223,PAYA LEBAR ROAD,LE CRESCENDO,14
NA,10500,Semi-Detached House,3500-4000,33497.57092,19823.37109,300-350,1023,FABER DRIVE,FABER HILLS,05
NA,8400,Semi-Detached House,2500-3000,33497.57092,19823.37109,200-250,1023,FABER DRIVE,FABER HILLS,05
NA,13500,Semi-Detached House,5500-6000,33497.57092,19823.37109,500-550,1223,FABER DRIVE,FABER HILLS,05
NA,3800,Non-landed Properties,1600-1700,33497.57092,19823.37109,150-160,1223,FABER DRIVE,FABER HILLS,05
2,3600,Non-landed Properties,1000-1100,35389.2956,31830.14298,90-100,1023,WOODLEIGH CLOSE,EURO-ASIA PARK,13
2,3800,Non-landed Properties,700-800,35389.2956,31830.14298,70-80,1023,WOODLEIGH CLOSE,EURO-ASIA PARK,13
3,4800,Non-landed Properties,1400-1500,35389.2956,31830.14298,130-140,1223,WOODLEIGH CLOSE,EURO-ASIA PARK,13
2,3200,Non-landed Properties,700-800,35389.2956,31830.14298,70-80,1123,WOODLEIGH CLOSE,EURO-ASIA PARK,13
2,3050,Non-landed Properties,700-800,35389.2956,31830.14298,70-80,1123,WOODLEIGH CLOSE,EURO-ASIA PARK,13
3,5500,Non-landed Properties,1500-1600,35389.2956,31830.14298,140-150,1223,WOODLEIGH CLOSE,EURO-ASIA PARK,13
2,3500,Non-landed Properties,800-900,35389.2956,31830.14298,80-90,1123,WOODLEIGH CLOSE,EURO-ASIA PARK,13
3,5500,Non-landed Properties,1600-1700,35389.2956,31830.14298,140-150,1223,WOODLEIGH CLOSE,EURO-ASIA PARK,13
3,5800,Non-landed Properties,1700-1800,35389.2956,31830.14298,150-160,1223,WOODLEIGH CLOSE,EURO-ASIA PARK,13
3,5600,Non-landed Properties,1500-1600,35389.2956,31830.14298,140-150,1223,WOODLEIGH CLOSE,EURO-ASIA PARK,13
NA,3700,Non-landed Properties,1100-1200,35389.2956,31830.14298,100-110,1123,WOODLEIGH CLOSE,EURO-ASIA PARK,13
3,4100,Non-landed Properties,1200-1300,33375.88447,40211.18314,110-120,1223,PARBURY AVENUE,PARBURY HILL CONDOMINIUM,16
3,5000,Non-landed Properties,1200-1300,33375.88447,40211.18314,110-120,1123,PARBURY AVENUE,PARBURY HILL CONDOMINIUM,16
2,3800,Non-landed Properties,900-1000,33375.88447,40211.18314,80-90,1223,PARBURY AVENUE,PARBURY HILL CONDOMINIUM,16
NA,68000,Detached House,7500-8000,35031.3719103095,21904.1715028128,700-750,1223,KING ALBERT PARK,KING ALBERT PARK,21
3,4900,Non-landed Properties,1000-1100,35681.07342,21139.22182,90-100,1023,TOH TUCK ROAD,HIGH OAK CONDOMINIUM,21
3,4000,Non-landed Properties,1200-1300,35681.07342,21139.22182,110-120,1123,TOH TUCK ROAD,HIGH OAK CONDOMINIUM,21
NA,4900,Non-landed Properties,1300-1400,32828.76039,29080.75831,120-130,1023,JALAN ARUAN,NON-LANDED HOUSING DEVELOPMENT,09
NA,5000,Non-landed Properties,1000-1100,32828.76039,29080.75831,90-100,1223,JALAN ARUAN,NON-LANDED HOUSING DEVELOPMENT,09
NA,9000,Non-landed Properties,2000-2100,33462.3001,23625.96928,190-200,1023,CORONATION ROAD WEST,ASTRID MEADOWS,10
NA,12500,Non-landed Properties,2500-2600,33462.3001,23625.96928,230-240,1123,CORONATION ROAD WEST,ASTRID MEADOWS,10
NA,10600,Non-landed Properties,2500-2600,33462.3001,23625.96928,230-240,1123,CORONATION ROAD WEST,ASTRID MEADOWS,10
NA,17000,Non-landed Properties,>3000,33462.3001,23625.96928,280-290,1223,CORONATION ROAD WEST,ASTRID MEADOWS,10
NA,8700,Non-landed Properties,2000-2100,33462.3001,23625.96928,180-190,1023,CORONATION ROAD WEST,ASTRID MEADOWS,10
NA,5500,Non-landed Properties,1300-1400,33462.3001,23625.96928,120-130,1123,CORONATION ROAD WEST,ASTRID MEADOWS,10
NA,6200,Non-landed Properties,1300-1400,33462.3001,23625.96928,120-130,1223,CORONATION ROAD WEST,ASTRID MEADOWS,10
NA,7500,Non-landed Properties,1700-1800,33462.3001,23625.96928,160-170,1223,CORONATION ROAD WEST,ASTRID MEADOWS,10
2,6800,Non-landed Properties,1000-1100,33002.51637,29289.80395,90-100,1023,SUFFOLK ROAD,LUCIDA,11
2,4700,Non-landed Properties,1000-1100,33002.51637,29289.80395,100-110,1123,SUFFOLK ROAD,LUCIDA,11
3,5800,Non-landed Properties,1300-1400,33002.51637,29289.80395,120-130,1223,SUFFOLK ROAD,LUCIDA,11
1,3500,Non-landed Properties,600-700,33002.51637,29289.80395,50-60,1223,SUFFOLK ROAD,LUCIDA,11
2,4300,Non-landed Properties,1000-1100,33002.51637,29289.80395,90-100,1223,SUFFOLK ROAD,LUCIDA,11
NA,10500,Terrace House,2500-3000,28849.90472,28462.97171,200-250,1023,NEIL ROAD,BLAIR PLAIN CONSERVATION AREA,02
3,6000,Non-landed Properties,1200-1300,33359.89569,29274.05979,110-120,1023,THOMSON ROAD,THOMSON EURO-ASIA,11
3,6500,Non-landed Properties,1200-1300,33359.89569,29274.05979,110-120,1023,THOMSON ROAD,THOMSON EURO-ASIA,11
3,5500,Non-landed Properties,1100-1200,33359.89569,29274.05979,100-110,1023,THOMSON ROAD,THOMSON EURO-ASIA,11
2,4900,Non-landed Properties,900-1000,33359.89569,29274.05979,80-90,1023,THOMSON ROAD,THOMSON EURO-ASIA,11
2,5200,Non-landed Properties,900-1000,33359.89569,29274.05979,80-90,1023,THOMSON ROAD,THOMSON EURO-ASIA,11
3,6200,Non-landed Properties,1100-1200,33359.89569,29274.05979,100-110,1223,THOMSON ROAD,THOMSON EURO-ASIA,11
2,4300,Non-landed Properties,900-1000,33359.89569,29274.05979,80-90,1223,THOMSON ROAD,THOMSON EURO-ASIA,11
3,5500,Non-landed Properties,1100-1200,33359.89569,29274.05979,100-110,1123,THOMSON ROAD,THOMSON EURO-ASIA,11
3,6000,Non-landed Properties,1100-1200,33359.89569,29274.05979,100-110,1123,THOMSON ROAD,THOMSON EURO-ASIA,11
3,5500,Non-landed Properties,1100-1200,33359.89569,29274.05979,100-110,1123,THOMSON ROAD,THOMSON EURO-ASIA,11
2,4100,Non-landed Properties,900-1000,33359.89569,29274.05979,80-90,1123,THOMSON ROAD,THOMSON EURO-ASIA,11
3,5500,Non-landed Properties,1100-1200,33359.89569,29274.05979,100-110,1123,THOMSON ROAD,THOMSON EURO-ASIA,11
NA,5000,Non-landed Properties,1200-1300,32757.70469,33696.13478,110-120,1023,LORONG 26 GEYLANG,LE ARC,14
2,4300,Non-landed Properties,1000-1100,32790.95292,39286.44655,90-100,1023,JALAN HAJIJAH,LAGUNA GREEN,16
2,6500,Non-landed Properties,2100-2200,32790.95292,39286.44655,200-210,1223,JALAN HAJIJAH,LAGUNA GREEN,16
2,4500,Non-landed Properties,1000-1100,32790.95292,39286.44655,90-100,1123,JALAN HAJIJAH,LAGUNA GREEN,16
1,3100,Non-landed Properties,600-700,30897.97492,20660.80223,60-70,1023,WEST COAST ROAD,CLEMENTIWOODS CONDOMINIUM,05
1,3100,Non-landed Properties,500-600,30897.97492,20660.80223,50-60,1223,WEST COAST ROAD,CLEMENTIWOODS CONDOMINIUM,05
1,3300,Non-landed Properties,600-700,30897.97492,20660.80223,50-60,1023,WEST COAST ROAD,CLEMENTIWOODS CONDOMINIUM,05
2,4650,Non-landed Properties,1000-1100,30897.97492,20660.80223,90-100,1223,WEST COAST ROAD,CLEMENTIWOODS CONDOMINIUM,05
2,5500,Non-landed Properties,1100-1200,30897.97492,20660.80223,100-110,1123,WEST COAST ROAD,CLEMENTIWOODS CONDOMINIUM,05
4,8000,Non-landed Properties,1900-2000,30897.97492,20660.80223,170-180,1123,WEST COAST ROAD,CLEMENTIWOODS CONDOMINIUM,05
4,7100,Non-landed Properties,1800-1900,30897.97492,20660.80223,160-170,1023,WEST COAST ROAD,CLEMENTIWOODS CONDOMINIUM,05
3,3250,Non-landed Properties,800-900,32421.27164,37471.81505,70-80,1023,EAST COAST ROAD,COASTARINA,15
3,4400,Non-landed Properties,800-900,32421.27164,37471.81505,70-80,1123,EAST COAST ROAD,COASTARINA,15
2,4000,Non-landed Properties,1000-1100,36890.55024,42243.92105,90-100,1223,SIMEI RISE,SAVANNAH CONDOPARK,18
3,4200,Non-landed Properties,1200-1300,36890.55024,42243.92105,110-120,1123,SIMEI RISE,SAVANNAH CONDOPARK,18
3,5650,Non-landed Properties,1700-1800,36890.55024,42243.92105,160-170,1123,SIMEI RISE,SAVANNAH CONDOPARK,18
4,5200,Non-landed Properties,1400-1500,36890.55024,42243.92105,130-140,1123,SIMEI RISE,SAVANNAH CONDOPARK,18
3,4400,Non-landed Properties,1200-1300,36890.55024,42243.92105,110-120,1023,SIMEI RISE,SAVANNAH CONDOPARK,18
3,4500,Non-landed Properties,1200-1300,36890.55024,42243.92105,110-120,1123,SIMEI RISE,SAVANNAH CONDOPARK,18
4,5800,Non-landed Properties,1400-1500,36890.55024,42243.92105,130-140,1023,SIMEI RISE,SAVANNAH CONDOPARK,18
4,5000,Non-landed Properties,1400-1500,36890.55024,42243.92105,130-140,1223,SIMEI RISE,SAVANNAH CONDOPARK,18
3,4500,Non-landed Properties,1200-1300,36890.55024,42243.92105,110-120,1023,SIMEI RISE,SAVANNAH CONDOPARK,18
2,3850,Non-landed Properties,900-1000,36890.55024,42243.92105,90-100,1123,SIMEI RISE,SAVANNAH CONDOPARK,18
4,4617,Non-landed Properties,1400-1500,36890.55024,42243.92105,130-140,1123,SIMEI RISE,SAVANNAH CONDOPARK,18
3,4500,Non-landed Properties,1200-1300,36890.55024,42243.92105,110-120,1023,SIMEI RISE,SAVANNAH CONDOPARK,18
3,4650,Non-landed Properties,1200-1300,36890.55024,42243.92105,110-120,1223,SIMEI RISE,SAVANNAH CONDOPARK,18
3,4500,Non-landed Properties,1200-1300,36890.55024,42243.92105,110-120,1123,SIMEI RISE,SAVANNAH CONDOPARK,18
3,5250,Non-landed Properties,1000-1100,31681.09312,29628.47948,90-100,1123,WILKIE ROAD,LE WILKIE,09
3,3300,Non-landed Properties,500-600,32822.61188,29602.76377,50-60,1223,CARLISLE ROAD,CARLYX GREEN,08
