noOfBedRoom,rent,propertyType,areaSqft,y,x,areaSqm,leaseDate,street,project,district
2,3650,Non-landed Properties,700-800,28630.80469,28381.67222,70-80,0222,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,3500,Non-landed Properties,600-700,28630.80469,28381.67222,50-60,0222,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,4200,Non-landed Properties,900-1000,28630.80469,28381.67222,80-90,0222,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,2950,Non-landed Properties,500-600,28630.80469,28381.67222,50-60,0222,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,2900,Non-landed Properties,600-700,28630.80469,28381.67222,50-60,0222,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,3700,Non-landed Properties,700-800,28630.80469,28381.67222,70-80,0222,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,2900,Non-landed Properties,500-600,28630.80469,28381.67222,50-60,0222,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,3500,Non-landed Properties,600-700,28630.80469,28381.67222,50-60,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,3350,Non-landed Properties,600-700,28630.80469,28381.67222,50-60,0222,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
3,6300,Non-landed Properties,1400-1500,28630.80469,28381.67222,130-140,0222,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,3200,Non-landed Properties,600-700,28630.80469,28381.67222,50-60,0222,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,3300,Non-landed Properties,600-700,28630.80469,28381.67222,50-60,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,3700,Non-landed Properties,900-1000,28630.80469,28381.67222,80-90,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,4600,Non-landed Properties,900-1000,28630.80469,28381.67222,80-90,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,3800,Non-landed Properties,700-800,28630.80469,28381.67222,70-80,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,4300,Non-landed Properties,900-1000,28630.80469,28381.67222,80-90,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,4000,Non-landed Properties,900-1000,28630.80469,28381.67222,80-90,0222,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,4200,Non-landed Properties,900-1000,28630.80469,28381.67222,80-90,0222,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,4300,Non-landed Properties,900-1000,28630.80469,28381.67222,80-90,0122,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,4000,Non-landed Properties,900-1000,28630.80469,28381.67222,80-90,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,4800,Non-landed Properties,900-1000,28630.80469,28381.67222,80-90,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,3300,Non-landed Properties,600-700,28630.80469,28381.67222,50-60,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,3500,Non-landed Properties,600-700,28630.80469,28381.67222,50-60,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,4200,Non-landed Properties,900-1000,28630.80469,28381.67222,80-90,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,4000,Non-landed Properties,900-1000,28630.80469,28381.67222,80-90,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,3100,Non-landed Properties,600-700,28630.80469,28381.67222,50-60,0122,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
3,6600,Non-landed Properties,1400-1500,28630.80469,28381.67222,130-140,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,4400,Non-landed Properties,900-1000,28630.80469,28381.67222,80-90,0322,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,3100,Non-landed Properties,600-700,28630.80469,28381.67222,50-60,0122,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
2,3900,Non-landed Properties,700-800,28630.80469,28381.67222,70-80,0122,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
1,3300,Non-landed Properties,600-700,28630.80469,28381.67222,50-60,0122,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,02
NA,1800,Terrace House,1000-1500,31706.7305005656,29799.3045496192,100-150,0322,NIVEN ROAD,LANDED HOUSING DEVELOPMENT,09
NA,2000,Terrace House,1000-1500,31706.7305005656,29799.3045496192,100-150,0122,NIVEN ROAD,LANDED HOUSING DEVELOPMENT,09
NA,8200,Terrace House,1000-1500,31706.7305005656,29799.3045496192,100-150,0322,NIVEN ROAD,LANDED HOUSING DEVELOPMENT,09
NA,8000,Terrace House,1000-1500,31706.7305005656,29799.3045496192,100-150,0322,NIVEN ROAD,LANDED HOUSING DEVELOPMENT,09
NA,6600,Terrace House,2000-2500,31706.7305005656,29799.3045496192,200-250,0222,NIVEN ROAD,LANDED HOUSING DEVELOPMENT,09
NA,9800,Terrace House,3500-4000,40207.38181,31649.81351,300-350,0122,BELGRAVIA DRIVE,BELGRAVIA VILLAS,28
NA,8200,Terrace House,3500-4000,40207.38181,31649.81351,300-350,0322,BELGRAVIA DRIVE,BELGRAVIA VILLAS,28
NA,3950,Non-landed Properties,1300-1400,32278.27378,36235.03572,120-130,0122,STANGEE PLACE,NON-LANDED HOUSING DEVELOPMENT,15
NA,1800,Non-landed Properties,1000-1100,32278.27378,36235.03572,90-100,0322,STANGEE PLACE,NON-LANDED HOUSING DEVELOPMENT,15
NA,6300,Non-landed Properties,1600-1700,31697.89626,28640.21113,150-160,0322,EMERALD HILL ROAD,NON-LANDED HOUSING DEVELOPMENT,09
NA,4800,Non-landed Properties,1200-1300,31697.89626,28640.21113,110-120,0322,EMERALD HILL ROAD,NON-LANDED HOUSING DEVELOPMENT,09
NA,3800,Non-landed Properties,900-1000,31697.89626,28640.21113,90-100,0122,EMERALD HILL ROAD,NON-LANDED HOUSING DEVELOPMENT,09
NA,7000,Non-landed Properties,>3000,30808.67539,26297.61375,280-290,0322,JERVOIS ROAD,JERVOIS COURT,10
1,2300,Non-landed Properties,500-600,37271.6872,28255.63458,40-50,0322,SIN MING ROAD,THOMSON V TWO,20
1,2400,Non-landed Properties,500-600,37271.6872,28255.63458,50-60,0222,SIN MING ROAD,THOMSON V TWO,20
1,2400,Non-landed Properties,400-500,37271.6872,28255.63458,40-50,0322,SIN MING ROAD,THOMSON V TWO,20
1,2100,Non-landed Properties,300-400,37271.6872,28255.63458,30-40,0222,SIN MING ROAD,THOMSON V TWO,20
2,2550,Non-landed Properties,600-700,37271.6872,28255.63458,50-60,0222,SIN MING ROAD,THOMSON V TWO,20
1,2000,Non-landed Properties,400-500,37271.6872,28255.63458,40-50,0322,SIN MING ROAD,THOMSON V TWO,20
1,2350,Non-landed Properties,400-500,37271.6872,28255.63458,40-50,0322,SIN MING ROAD,THOMSON V TWO,20
1,2000,Non-landed Properties,300-400,37271.6872,28255.63458,30-40,0222,SIN MING ROAD,THOMSON V TWO,20
NA,2400,Non-landed Properties,900-1000,34028.5,30054.50692,80-90,0222,BALESTIER ROAD,NON-LANDED HOUSING DEVELOPMENT,12
NA,2700,Non-landed Properties,900-1000,34028.5,30054.50692,80-90,0322,BALESTIER ROAD,NON-LANDED HOUSING DEVELOPMENT,12
NA,9500,Non-landed Properties,1500-1600,34028.5,30054.50692,140-150,0122,BALESTIER ROAD,NON-LANDED HOUSING DEVELOPMENT,12
NA,2700,Non-landed Properties,1200-1300,34028.5,30054.50692,110-120,0322,BALESTIER ROAD,NON-LANDED HOUSING DEVELOPMENT,12
NA,6800,Non-landed Properties,2600-2700,34028.5,30054.50692,240-250,0322,BALESTIER ROAD,NON-LANDED HOUSING DEVELOPMENT,12
NA,12200,Non-landed Properties,>3000,34028.5,30054.50692,>300,0222,BALESTIER ROAD,NON-LANDED HOUSING DEVELOPMENT,12
NA,6300,Terrace House,1500-2000,32701.58035,30829.51341,150-200,0322,PETAIN ROAD/STURDEE ROAD,PETAIN RD/TYRWHITT RD CONSERVATION AREA,08
2,3850,Non-landed Properties,1000-1100,32286.69809,37156.91682,90-100,0222,ST. PATRICK'S ROAD,GRAND DUCHESS AT ST PATRICK'S,15
2,3800,Non-landed Properties,1000-1100,32286.69809,37156.91682,90-100,0122,ST. PATRICK'S ROAD,GRAND DUCHESS AT ST PATRICK'S,15
3,5500,Non-landed Properties,1300-1400,32286.69809,37156.91682,120-130,0322,ST. PATRICK'S ROAD,GRAND DUCHESS AT ST PATRICK'S,15
4,8400,Non-landed Properties,2500-2600,32286.69809,37156.91682,230-240,0322,ST. PATRICK'S ROAD,GRAND DUCHESS AT ST PATRICK'S,15
3,4600,Non-landed Properties,1300-1400,32286.69809,37156.91682,120-130,0122,ST. PATRICK'S ROAD,GRAND DUCHESS AT ST PATRICK'S,15
3,5500,Non-landed Properties,1300-1400,32286.69809,37156.91682,120-130,0222,ST. PATRICK'S ROAD,GRAND DUCHESS AT ST PATRICK'S,15
3,4500,Non-landed Properties,1300-1400,32286.69809,37156.91682,120-130,0122,ST. PATRICK'S ROAD,GRAND DUCHESS AT ST PATRICK'S,15
3,3500,Non-landed Properties,1300-1400,32286.69809,37156.91682,120-130,0222,ST. PATRICK'S ROAD,GRAND DUCHESS AT ST PATRICK'S,15
4,8400,Non-landed Properties,2000-2100,32286.69809,37156.91682,190-200,0322,ST. PATRICK'S ROAD,GRAND DUCHESS AT ST PATRICK'S,15
3,3000,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2600,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2600,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,0222,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3500,Executive Condominium,1200-1300,35983.72865,41884.6907,110-120,0322,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2600,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,0322,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3500,Executive Condominium,1300-1400,35983.72865,41884.6907,120-130,0222,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2900,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,0222,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2700,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,0322,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3650,Executive Condominium,1500-1600,35983.72865,41884.6907,140-150,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3400,Executive Condominium,1200-1300,35983.72865,41884.6907,110-120,0322,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2700,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3650,Executive Condominium,1200-1300,35983.72865,41884.6907,110-120,0322,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3600,Executive Condominium,1300-1400,35983.72865,41884.6907,120-130,0222,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3300,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,0222,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2700,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,0322,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3600,Executive Condominium,1300-1400,35983.72865,41884.6907,120-130,0222,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2800,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2700,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2600,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2500,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3200,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3800,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,0222,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2350,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3000,Executive Condominium,1300-1400,35983.72865,41884.6907,120-130,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2500,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3050,Executive Condominium,1200-1300,35983.72865,41884.6907,110-120,0222,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2600,Executive Condominium,900-1000,35983.72865,41884.6907,80-90,0322,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2850,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,0322,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2800,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,0322,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,2900,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,0322,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
3,3100,Executive Condominium,1100-1200,35983.72865,41884.6907,110-120,0122,SIMEI STREET 4,SIMEI GREEN CONDOMINIUM,18
NA,3300,Non-landed Properties,600-700,34733.2389344598,32842.7198029855,60-70,0122,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,2900,Non-landed Properties,800-900,34733.2389344598,32842.7198029855,70-80,0222,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,3000,Non-landed Properties,1000-1100,34733.2389344598,32842.7198029855,90-100,0322,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,3000,Non-landed Properties,800-900,34733.2389344598,32842.7198029855,70-80,0122,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,2600,Non-landed Properties,800-900,34733.2389344598,32842.7198029855,70-80,0122,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,1000,Non-landed Properties,700-800,34733.2389344598,32842.7198029855,70-80,0122,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,1200,Non-landed Properties,700-800,34733.2389344598,32842.7198029855,70-80,0122,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,1000,Non-landed Properties,700-800,34733.2389344598,32842.7198029855,70-80,0122,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,1000,Non-landed Properties,700-800,34733.2389344598,32842.7198029855,70-80,0122,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,2700,Non-landed Properties,1200-1300,34733.2389344598,32842.7198029855,110-120,0322,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,3200,Non-landed Properties,500-600,34733.2389344598,32842.7198029855,50-60,0322,MACPHERSON ROAD,NON-LANDED HOUSING DEVELOPMENT,13
NA,2650,Non-landed Properties,1400-1500,32778.5055,36681.096,130-140,0322,LORONG K TELOK KURAU,SAPPHIRE COURT,15
1,2900,Non-landed Properties,600-700,32065.4218,31441.67186,50-60,0122,NORTH BRIDGE ROAD,SOUTHBANK,07
3,6300,Non-landed Properties,1300-1400,32065.4218,31441.67186,120-130,0122,NORTH BRIDGE ROAD,SOUTHBANK,07
1,3500,Non-landed Properties,600-700,32065.4218,31441.67186,50-60,0322,NORTH BRIDGE ROAD,SOUTHBANK,07
1,2700,Non-landed Properties,500-600,32065.4218,31441.67186,50-60,0222,NORTH BRIDGE ROAD,SOUTHBANK,07
1,3200,Non-landed Properties,500-600,32065.4218,31441.67186,50-60,0322,NORTH BRIDGE ROAD,SOUTHBANK,07
3,6200,Non-landed Properties,1300-1400,32065.4218,31441.67186,120-130,0222,NORTH BRIDGE ROAD,SOUTHBANK,07
2,3900,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,0222,NORTH BRIDGE ROAD,SOUTHBANK,07
2,3800,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,0222,NORTH BRIDGE ROAD,SOUTHBANK,07
2,4000,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,0322,NORTH BRIDGE ROAD,SOUTHBANK,07
1,3200,Non-landed Properties,600-700,32065.4218,31441.67186,50-60,0322,NORTH BRIDGE ROAD,SOUTHBANK,07
2,4200,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,0322,NORTH BRIDGE ROAD,SOUTHBANK,07
2,4000,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,0222,NORTH BRIDGE ROAD,SOUTHBANK,07
3,8800,Non-landed Properties,>3000,32065.4218,31441.67186,>300,0222,NORTH BRIDGE ROAD,SOUTHBANK,07
1,2800,Non-landed Properties,600-700,32065.4218,31441.67186,50-60,0222,NORTH BRIDGE ROAD,SOUTHBANK,07
2,3900,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,0122,NORTH BRIDGE ROAD,SOUTHBANK,07
1,2900,Non-landed Properties,500-600,32065.4218,31441.67186,50-60,0122,NORTH BRIDGE ROAD,SOUTHBANK,07
2,4000,Non-landed Properties,900-1000,32065.4218,31441.67186,80-90,0122,NORTH BRIDGE ROAD,SOUTHBANK,07
NA,6000,Terrace House,2000-2500,32833.78114,23894.2541,150-200,0322,LEEDON ROAD,WILMER PARK,10
2,3000,Non-landed Properties,1000-1100,32622.3281,30820.89006,100-110,0322,SOMME ROAD,PARC SOMME,08
2,3000,Non-landed Properties,500-600,32622.3281,30820.89006,50-60,0322,SOMME ROAD,PARC SOMME,08
1,2600,Non-landed Properties,400-500,32622.3281,30820.89006,40-50,0222,SOMME ROAD,PARC SOMME,08
2,2800,Non-landed Properties,500-600,32622.3281,30820.89006,50-60,0322,SOMME ROAD,PARC SOMME,08
1,2000,Non-landed Properties,300-400,32622.3281,30820.89006,20-30,0122,SOMME ROAD,PARC SOMME,08
3,3900,Non-landed Properties,1200-1300,30938.01796,28878.82484,110-120,0222,RIVER VALLEY ROAD,VILLE ROYALE,09
3,3400,Non-landed Properties,1000-1100,30938.01796,28878.82484,90-100,0122,RIVER VALLEY ROAD,VILLE ROYALE,09
3,2800,Non-landed Properties,900-1000,34225.35174,36436.46443,80-90,0122,JALAN DAUD,SUNSTONE RESIDENCES,14
1,1500,Non-landed Properties,400-500,34225.35174,36436.46443,30-40,0122,JALAN DAUD,SUNSTONE RESIDENCES,14
2,2300,Non-landed Properties,700-800,34225.35174,36436.46443,60-70,0222,JALAN DAUD,SUNSTONE RESIDENCES,14
2,2350,Non-landed Properties,700-800,34225.35174,36436.46443,60-70,0122,JALAN DAUD,SUNSTONE RESIDENCES,14
1,1450,Non-landed Properties,400-500,34225.35174,36436.46443,30-40,0122,JALAN DAUD,SUNSTONE RESIDENCES,14
3,3100,Non-landed Properties,900-1000,32905.46221,33600.09956,90-100,0122,LORONG 27 GEYLANG,THE CENTREN,14
3,1300,Non-landed Properties,900-1000,32905.46221,33600.09956,90-100,0222,LORONG 27 GEYLANG,THE CENTREN,14
2,2650,Non-landed Properties,600-700,32905.46221,33600.09956,60-70,0222,LORONG 27 GEYLANG,THE CENTREN,14
3,3600,Non-landed Properties,1000-1100,32905.46221,33600.09956,90-100,0322,LORONG 27 GEYLANG,THE CENTREN,14
2,2300,Non-landed Properties,500-600,32905.46221,33600.09956,50-60,0122,LORONG 27 GEYLANG,THE CENTREN,14
3,4500,Non-landed Properties,1200-1300,30963.16563,27535.30433,110-120,0122,JALAN MUTIARA,THE MONTANA,10
1,2600,Non-landed Properties,500-600,30963.16563,27535.30433,50-60,0122,JALAN MUTIARA,THE MONTANA,10
1,3050,Non-landed Properties,600-700,30963.16563,27535.30433,60-70,0122,JALAN MUTIARA,THE MONTANA,10
1,2800,Non-landed Properties,600-700,30963.16563,27535.30433,60-70,0122,JALAN MUTIARA,THE MONTANA,10
1,3000,Non-landed Properties,600-700,30963.16563,27535.30433,60-70,0322,JALAN MUTIARA,THE MONTANA,10
3,3850,Non-landed Properties,1100-1200,30963.16563,27535.30433,100-110,0222,JALAN MUTIARA,THE MONTANA,10
3,3900,Non-landed Properties,1100-1200,30963.16563,27535.30433,100-110,0322,JALAN MUTIARA,THE MONTANA,10
1,2800,Non-landed Properties,500-600,30963.16563,27535.30433,50-60,0222,JALAN MUTIARA,THE MONTANA,10
2,4000,Non-landed Properties,900-1000,30963.16563,27535.30433,80-90,0322,JALAN MUTIARA,THE MONTANA,10
1,3400,Non-landed Properties,600-700,30963.16563,27535.30433,60-70,0322,JALAN MUTIARA,THE MONTANA,10
2,3500,Non-landed Properties,900-1000,30963.16563,27535.30433,80-90,0322,JALAN MUTIARA,THE MONTANA,10
3,4300,Non-landed Properties,1300-1400,30963.16563,27535.30433,120-130,0122,JALAN MUTIARA,THE MONTANA,10
1,3700,Non-landed Properties,800-900,30963.16563,27535.30433,80-90,0222,JALAN MUTIARA,THE MONTANA,10
3,3700,Non-landed Properties,1100-1200,30963.16563,27535.30433,100-110,0122,JALAN MUTIARA,THE MONTANA,10
1,2800,Non-landed Properties,500-600,30963.16563,27535.30433,50-60,0122,JALAN MUTIARA,THE MONTANA,10
1,3000,Non-landed Properties,500-600,30963.16563,27535.30433,50-60,0122,JALAN MUTIARA,THE MONTANA,10
3,3300,Non-landed Properties,1600-1700,31390.95004,35208.68196,140-150,0122,TANJONG KATONG ROAD,KING'S MANSION,15
3,3400,Non-landed Properties,1600-1700,31390.95004,35208.68196,140-150,0122,TANJONG KATONG ROAD,KING'S MANSION,15
3,3300,Non-landed Properties,1600-1700,31390.95004,35208.68196,140-150,0222,TANJONG KATONG ROAD,KING'S MANSION,15
NA,9100,Terrace House,1500-2000,32693.64738,29031.9236,150-200,0222,MAKEPEACE ROAD,LANDED HOUSING DEVELOPMENT,09
NA,7750,Terrace House,1500-2000,32693.64738,29031.9236,100-150,0122,MAKEPEACE ROAD,LANDED HOUSING DEVELOPMENT,09
2,4350,Non-landed Properties,1100-1200,28939.24582,29016.91477,100-110,0122,CRAIG ROAD,CRAIG PLACE,02
1,3300,Non-landed Properties,500-600,28939.24582,29016.91477,50-60,0322,CRAIG ROAD,CRAIG PLACE,02
1,3000,Non-landed Properties,500-600,28939.24582,29016.91477,50-60,0122,CRAIG ROAD,CRAIG PLACE,02
NA,13500,Terrace House,1500-2000,28806.08778,28440.13792,100-150,0122,EVERTON ROAD/SPOTTISWOODE PARK ROAD,LANDED HOUSING DEVELOPMENT,02
NA,4000,Terrace House,<=1000,28806.08778,28440.13792,<=100,0322,EVERTON ROAD/SPOTTISWOODE PARK ROAD,LANDED HOUSING DEVELOPMENT,02
5,5200,Non-landed Properties,2900-3000,33382.90658,22096.93022,270-280,0122,MOUNT SINAI DRIVE,THE SIERRA,10
2,3380,Non-landed Properties,900-1000,33382.90658,22096.93022,90-100,0322,MOUNT SINAI DRIVE,THE SIERRA,10
3,3150,Non-landed Properties,1200-1300,33382.90658,22096.93022,110-120,0122,MOUNT SINAI DRIVE,THE SIERRA,10
1,2800,Non-landed Properties,600-700,33382.90658,22096.93022,60-70,0222,MOUNT SINAI DRIVE,THE SIERRA,10
2,3500,Non-landed Properties,900-1000,33382.90658,22096.93022,90-100,0122,MOUNT SINAI DRIVE,THE SIERRA,10
NA,2000,Non-landed Properties,600-700,34007.82201,29129.98729,60-70,0122,JALAN NOVENA,NOVENA HILL,11
NA,2000,Non-landed Properties,600-700,34007.82201,29129.98729,60-70,0122,JALAN NOVENA,NOVENA HILL,11
NA,1800,Non-landed Properties,600-700,34007.82201,29129.98729,60-70,0122,JALAN NOVENA,NOVENA HILL,11
NA,2200,Non-landed Properties,600-700,34007.82201,29129.98729,60-70,0322,JALAN NOVENA,NOVENA HILL,11
NA,3000,Non-landed Properties,700-800,34007.82201,29129.98729,60-70,0322,JALAN NOVENA,NOVENA HILL,11
NA,3000,Non-landed Properties,700-800,34007.82201,29129.98729,60-70,0322,JALAN NOVENA,NOVENA HILL,11
NA,2200,Non-landed Properties,700-800,34007.82201,29129.98729,60-70,0322,JALAN NOVENA,NOVENA HILL,11
NA,2500,Non-landed Properties,700-800,34007.82201,29129.98729,60-70,0322,JALAN NOVENA,NOVENA HILL,11
2,2700,Non-landed Properties,600-700,32171.53562,35964.92382,60-70,0122,TEMBELING ROAD,THE BEACON EDGE,15
2,2900,Non-landed Properties,600-700,32171.53562,35964.92382,60-70,0322,TEMBELING ROAD,THE BEACON EDGE,15
2,2500,Non-landed Properties,600-700,32171.53562,35964.92382,60-70,0222,TEMBELING ROAD,THE BEACON EDGE,15
2,2500,Non-landed Properties,600-700,32171.53562,35964.92382,60-70,0322,TEMBELING ROAD,THE BEACON EDGE,15
2,3000,Non-landed Properties,700-800,32967.63373,29682.32452,60-70,0122,CAMBRIDGE ROAD,D'CAMBRIDGE,08
3,3200,Non-landed Properties,1200-1300,32967.63373,29682.32452,110-120,0122,CAMBRIDGE ROAD,D'CAMBRIDGE,08
2,2300,Non-landed Properties,700-800,32967.63373,29682.32452,60-70,0222,CAMBRIDGE ROAD,D'CAMBRIDGE,08
3,3200,Non-landed Properties,1100-1200,34136.07524,29409.42425,100-110,0122,IRRAWADDY ROAD,CASA IRRAWADDY,12
3,2700,Non-landed Properties,1200-1300,38130.43946,20396.72921,110-120,0122,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
4,3600,Non-landed Properties,1600-1700,38130.43946,20396.72921,150-160,0222,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,3250,Non-landed Properties,1100-1200,38130.43946,20396.72921,110-120,0322,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,3200,Non-landed Properties,1100-1200,38130.43946,20396.72921,110-120,0322,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,3000,Non-landed Properties,1200-1300,38130.43946,20396.72921,110-120,0122,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,3200,Non-landed Properties,900-1000,38130.43946,20396.72921,90-100,0122,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,2700,Non-landed Properties,1200-1300,38130.43946,20396.72921,110-120,0122,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,3250,Non-landed Properties,1100-1200,38130.43946,20396.72921,110-120,0322,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
3,2700,Non-landed Properties,1200-1300,38130.43946,20396.72921,110-120,0222,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
4,4500,Non-landed Properties,1600-1700,38130.43946,20396.72921,150-160,0222,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
2,2800,Non-landed Properties,900-1000,38130.43946,20396.72921,80-90,0322,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23
